fov_key,dataset,filename,image_path,density_label,overlap_label,density_ord,overlap_ord,coverage,otsu_threshold,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness
tanzania-073026/dpc-032-KTR-72502948.png,tanzania-073026,dpc-032-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-032-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.20793788265306123,168.0,0.5912235925163529,0.08500010065067455,3.8312597970028137,65.21142356318248,0.15297857142857144,0.12216333746691736,0.3108228446995731
tanzania-073026/dpc-033-KTR-72502948.png,tanzania-073026,dpc-033-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-033-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.21468813775510204,168.0,0.5939969159885301,0.08716404602925071,3.8271972467748823,69.25670274767924,0.15949591836734694,0.14028264416037148,0.3773765771163923
tanzania-073026/dpc-034-KTR-72502948.png,tanzania-073026,dpc-034-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-034-KTR-72502948.png,slightly dense,no rouleaux,2,0,0.24732130102040817,167.0,0.5891780518521502,0.10160501870366487,3.8746495534991654,76.62080655185011,0.17137755102040816,0.13861172161871677,0.30907575023201633
tanzania-073026/dpc-035-KTR-72502948.png,tanzania-073026,dpc-035-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-035-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.2518313775510204,167.0,0.5980057444660369,0.10123476713871483,3.904688435849715,75.77395428408985,0.17486211734693877,0.12149272414453918,0.24960957759966773
tanzania-073026/dpc-036-KTR-72502948.png,tanzania-073026,dpc-036-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-036-KTR-72502948.png,slightly dense,slight rouleaux,2,1,0.250321556122449,167.0,0.5903292021941997,0.10254943160467309,3.9133285891347316,74.61656327196704,0.1716923469387755,0.12402539479863693,0.24562579228067002
tanzania-073026/dpc-037-KTR-72502948.png,tanzania-073026,dpc-037-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-037-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20829553571428572,168.0,0.5435751323380641,0.09507126232296491,3.879652749795467,60.30832309583745,0.13259744897959183,0.2698693875814019,0.3176056320918199
tanzania-073026/dpc-038-KTR-72502948.png,tanzania-073026,dpc-038-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-038-KTR-72502948.png,monolayer,no rouleaux,1,0,0.20481211734693877,168.0,0.5496609967805482,0.09223488477328579,3.8830564164870536,58.182612873315435,0.13354936224489797,0.253166213322835,0.48976706542344933
tanzania-073026/dpc-039-KTR-72502948.png,tanzania-073026,dpc-039-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-039-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1656674744897959,169.0,0.5400161667680919,0.07620435995766567,3.7484262786920266,52.005701430790594,0.11517206632653061,0.25873139058288963,0.3464207789258881
tanzania-073026/dpc-040-KTR-72502948.png,tanzania-073026,dpc-040-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-040-KTR-72502948.png,monolayer,no rouleaux,1,0,0.16703214285714285,169.0,0.550817519677079,0.0750279122222239,3.7524513216642132,54.2488489231427,0.12308188775510204,0.22003939972613484,0.3514768067493622
tanzania-073026/dpc-041-KTR-72502948.png,tanzania-073026,dpc-041-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-041-KTR-72502948.png,monolayer,no rouleaux,1,0,0.160075,169.0,0.5420562402018997,0.0733053473496809,3.7270221982079805,50.11793912372323,0.11133954081632653,0.25949454952459533,0.2913608244452793
tanzania-073026/dpc-042-KTR-72502948.png,tanzania-073026,dpc-042-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-042-KTR-72502948.png,monolayer,no rouleaux,1,0,0.17674158163265305,169.0,0.5597705704955019,0.07780684565186552,3.811913884960375,53.97890150115495,0.12888826530612246,0.1976518709214086,0.1880643696412795
tanzania-073026/dpc-043-KTR-72502948.png,tanzania-073026,dpc-043-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-043-KTR-72502948.png,monolayer,no rouleaux,1,0,0.1878065051020408,168.0,0.5415284492093952,0.08610393964269628,3.7996664696971054,48.87702504154362,0.1124484693877551,0.24657766247888283,0.3549434848510965
tanzania-073026/dpc-044-KTR-72502948.png,tanzania-073026,dpc-044-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-044-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19322563775510204,168.0,0.5558872241943084,0.08581397434024342,3.825439977228084,55.44679213657848,0.13182257653061225,0.20262555556551706,0.25516521280760723
tanzania-073026/dpc-045-KTR-72502948.png,tanzania-073026,dpc-045-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-045-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19111364795918367,168.0,0.547296588936818,0.08651780033185058,3.8121614518991414,53.43654218830558,0.12183125,0.24124111970224882,0.23130956182516588
tanzania-073026/dpc-046-KTR-72502948.png,tanzania-073026,dpc-046-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-046-KTR-72502948.png,monolayer,no rouleaux,1,0,0.18021007653061225,168.0,0.5453827013734822,0.08192661817762498,3.747025782130967,49.89032681204374,0.11457704081632653,0.24190885176619784,0.2090244574659758
tanzania-073026/dpc-047-KTR-72502948.png,tanzania-073026,dpc-047-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-047-KTR-72502948.png,monolayer,no rouleaux,1,0,0.16384260204081633,169.0,0.5459298250140036,0.07439603897883444,3.7751986310657992,51.021603929955035,0.11918048469387756,0.22081607253583851,0.3657693718634033
tanzania-073026/dpc-048-KTR-72502948.png,tanzania-073026,dpc-048-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-048-KTR-72502948.png,monolayer,no rouleaux,1,0,0.2026940051020408,168.0,0.5570768102077802,0.08977787529155638,3.8664081121327505,60.877194738935046,0.14064005102040816,0.22509857531695657,0.31277801689322565
tanzania-073026/dpc-049-KTR-72502948.png,tanzania-073026,dpc-049-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-049-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.19900535714285714,168.0,0.5711219703028113,0.08534902547061392,3.8217848497545943,63.29736398260394,0.14507755102040817,0.2238348267595959,0.5253202155545703
tanzania-073026/dpc-050-KTR-72502948.png,tanzania-073026,dpc-050-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-050-KTR-72502948.png,monolayer,no rouleaux,1,0,0.19519566326530613,168.0,0.5760908882171175,0.08274522023866654,3.7917437223428374,62.429845045519016,0.14435063775510204,0.19566007191769652,0.3157069255291879
tanzania-073026/dpc-051-KTR-72502948.png,tanzania-073026,dpc-051-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-051-KTR-72502948.png,monolayer,slight rouleaux,1,1,0.17105408163265307,169.0,0.5861719090033319,0.07078698405922904,3.710707887652755,57.79599120858532,0.13712359693877552,0.176694779900868,0.3119393657279454
